,Location1,Location,WindGustDir1,WindGustDir,WindDir9am1,WindDir9am,WindDir3pm1,WindDir3pm
113472,46,Witchcliffe,4,NE,1,ENE,4,NE
113473,46,Witchcliffe,13,W,10,SSE,15,WSW
113481,46,Witchcliffe,13,W,14,WNW,14,WNW
113487,46,Witchcliffe,6,NNW,16,,6,NNW
113497,46,Witchcliffe,1,ENE,5,NNE,5,NNE
113499,46,Witchcliffe,7,NW,13,W,15,WSW
113508,46,Witchcliffe,15,WSW,10,SSE,8,S
113511,46,Witchcliffe,4,NE,5,NNE,11,SSW
113517,46,Witchcliffe,12,SW,14,WNW,13,W
113519,46,Witchcliffe,7,NW,3,N,15,WSW
113521,46,Witchcliffe,15,WSW,16,,8,S
113526,46,Witchcliffe,9,SE,6,NNW,2,ESE
113527,46,Witchcliffe,5,NNE,9,SE,4,NE
113530,46,Witchcliffe,7,NW,12,SW,15,WSW
113531,46,Witchcliffe,1,ENE,16,,3,N
113532,46,Witchcliffe,6,NNW,5,NNE,14,WNW
113534,46,Witchcliffe,3,N,14,WNW,15,WSW
113537,46,Witchcliffe,2,ESE,2,ESE,16,
113544,46,Witchcliffe,12,SW,16,,8,S
113545,46,Witchcliffe,5,NNE,5,NNE,4,NE
113547,46,Witchcliffe,5,NNE,5,NNE,10,SSE
113551,46,Witchcliffe,15,WSW,3,N,7,NW
113560,46,Witchcliffe,3,N,0,E,6,NNW
113564,46,Witchcliffe,5,NNE,3,N,5,NNE
113571,46,Witchcliffe,1,ENE,0,E,4,NE
113577,46,Witchcliffe,15,WSW,7,NW,12,SW
113585,46,Witchcliffe,13,W,12,SW,11,SSW
113586,46,Witchcliffe,3,N,6,NNW,3,N
113594,46,Witchcliffe,0,E,0,E,2,ESE
113599,46,Witchcliffe,13,W,15,WSW,14,WNW
113604,46,Witchcliffe,12,SW,3,N,10,SSE
113610,46,Witchcliffe,5,NNE,5,NNE,6,NNW
113613,46,Witchcliffe,14,WNW,15,WSW,14,WNW
113614,46,Witchcliffe,13,W,3,N,7,NW
113617,46,Witchcliffe,6,NNW,13,W,13,W
113621,46,Witchcliffe,2,ESE,2,ESE,1,ENE
113625,46,Witchcliffe,15,WSW,7,NW,15,WSW
113634,46,Witchcliffe,8,S,9,SE,15,WSW
113636,46,Witchcliffe,11,SSW,10,SSE,12,SW
113644,46,Witchcliffe,6,NNW,1,ENE,14,WNW
113647,46,Witchcliffe,11,SSW,4,NE,11,SSW
113651,46,Witchcliffe,16,,10,SSE,8,S
113653,46,Witchcliffe,14,WNW,15,WSW,7,NW
113656,46,Witchcliffe,12,SW,13,W,13,W
113657,46,Witchcliffe,14,WNW,7,NW,6,NNW
113663,46,Witchcliffe,16,,12,SW,8,S
113678,46,Witchcliffe,0,E,9,SE,5,NNE
113681,46,Witchcliffe,12,SW,0,E,11,SSW
113683,46,Witchcliffe,4,NE,0,E,6,NNW
113684,46,Witchcliffe,11,SSW,14,WNW,11,SSW
113692,46,Witchcliffe,5,NNE,1,ENE,12,SW
113714,46,Witchcliffe,11,SSW,15,WSW,10,SSE
113722,46,Witchcliffe,16,,2,ESE,10,SSE
113723,46,Witchcliffe,15,WSW,1,ENE,15,WSW
113740,46,Witchcliffe,3,N,16,,14,WNW
113743,46,Witchcliffe,2,ESE,0,E,9,SE
113744,46,Witchcliffe,2,ESE,0,E,1,ENE
113745,46,Witchcliffe,3,N,1,ENE,14,WNW
113746,46,Witchcliffe,3,N,1,ENE,8,S
113748,46,Witchcliffe,12,SW,7,NW,11,SSW
113751,46,Witchcliffe,14,WNW,2,ESE,11,SSW
113770,46,Witchcliffe,10,SSE,8,S,12,SW
113791,46,Witchcliffe,10,SSE,1,ENE,15,WSW
113799,46,Witchcliffe,11,SSW,9,SE,12,SW
113800,46,Witchcliffe,14,WNW,0,E,15,WSW
113801,46,Witchcliffe,15,WSW,8,S,15,WSW
113810,46,Witchcliffe,3,N,4,NE,13,W
113811,46,Witchcliffe,2,ESE,16,,1,ENE
113832,46,Witchcliffe,13,W,6,NNW,13,W
113838,46,Witchcliffe,8,S,4,NE,9,SE
113839,46,Witchcliffe,12,SW,4,NE,15,WSW
113840,46,Witchcliffe,11,SSW,3,N,11,SSW
113854,46,Witchcliffe,4,NE,16,,5,NNE
113856,46,Witchcliffe,6,NNW,4,NE,3,N
113858,46,Witchcliffe,15,WSW,12,SW,10,SSE
113862,46,Witchcliffe,3,N,16,,10,SSE
113872,46,Witchcliffe,16,,0,E,1,ENE
113879,46,Witchcliffe,4,NE,1,ENE,1,ENE
113881,46,Witchcliffe,9,SE,1,ENE,1,ENE
113886,46,Witchcliffe,4,NE,16,,3,N
113892,46,Witchcliffe,8,S,16,,16,
113898,46,Witchcliffe,14,WNW,16,,7,NW
113903,46,Witchcliffe,15,WSW,8,S,8,S
113905,46,Witchcliffe,4,NE,5,NNE,9,SE
113908,46,Witchcliffe,1,ENE,0,E,3,N
113926,46,Witchcliffe,0,E,16,,9,SE
113929,46,Witchcliffe,5,NNE,9,SE,2,ESE
113930,46,Witchcliffe,4,NE,16,,0,E
113933,46,Witchcliffe,7,NW,16,,15,WSW
113941,46,Witchcliffe,6,NNW,5,NNE,13,W
113944,46,Witchcliffe,16,,11,SSW,12,SW
113948,46,Witchcliffe,1,ENE,16,,9,SE
113954,46,Witchcliffe,13,W,12,SW,14,WNW
113955,46,Witchcliffe,12,SW,14,WNW,11,SSW
113957,46,Witchcliffe,9,SE,1,ENE,8,S
113958,46,Witchcliffe,1,ENE,1,ENE,7,NW
113963,46,Witchcliffe,16,,16,,15,WSW
113970,46,Witchcliffe,16,,0,E,8,S
113973,46,Witchcliffe,12,SW,14,WNW,12,SW
113977,46,Witchcliffe,3,N,4,NE,6,NNW
113979,46,Witchcliffe,6,NNW,3,N,15,WSW
113983,46,Witchcliffe,13,W,1,ENE,12,SW
113998,46,Witchcliffe,14,WNW,9,SE,6,NNW
113999,46,Witchcliffe,6,NNW,13,W,7,NW
114002,46,Witchcliffe,13,W,0,E,12,SW
114014,46,Witchcliffe,13,W,5,NNE,14,WNW
114017,46,Witchcliffe,0,E,9,SE,14,WNW
114019,46,Witchcliffe,16,,2,ESE,12,SW
114026,46,Witchcliffe,15,WSW,4,NE,12,SW
114032,46,Witchcliffe,13,W,9,SE,14,WNW
114038,46,Witchcliffe,3,N,0,E,10,SSE
114039,46,Witchcliffe,9,SE,9,SE,12,SW
114057,46,Witchcliffe,15,WSW,0,E,12,SW
114073,46,Witchcliffe,10,SSE,0,E,14,WNW
114078,46,Witchcliffe,16,,2,ESE,4,NE
114085,46,Witchcliffe,16,,0,E,2,ESE
114092,46,Witchcliffe,3,N,1,ENE,15,WSW
114100,46,Witchcliffe,16,,9,SE,9,SE
114113,46,Witchcliffe,10,SSE,14,WNW,9,SE
114129,46,Witchcliffe,14,WNW,3,N,12,SW
114131,46,Witchcliffe,8,S,13,W,11,SSW
114143,46,Witchcliffe,10,SSE,2,ESE,1,ENE
114151,46,Witchcliffe,5,NNE,2,ESE,8,S
114166,46,Witchcliffe,12,SW,2,ESE,15,WSW
114167,46,Witchcliffe,6,NNW,2,ESE,13,W
114170,46,Witchcliffe,7,NW,2,ESE,15,WSW
114172,46,Witchcliffe,10,SSE,15,WSW,10,SSE
114178,46,Witchcliffe,16,,9,SE,10,SSE
114179,46,Witchcliffe,3,N,10,SSE,5,NNE
114190,46,Witchcliffe,4,NE,0,E,1,ENE
114195,46,Witchcliffe,7,NW,7,NW,15,WSW
114198,46,Witchcliffe,9,SE,8,S,12,SW
114201,46,Witchcliffe,12,SW,8,S,15,WSW
114218,46,Witchcliffe,16,,3,N,7,NW
114222,46,Witchcliffe,6,NNW,15,WSW,15,WSW
114226,46,Witchcliffe,6,NNW,13,W,12,SW
114230,46,Witchcliffe,5,NNE,16,,1,ENE
114231,46,Witchcliffe,16,,16,,5,NNE
114232,46,Witchcliffe,15,WSW,3,N,3,N
114242,46,Witchcliffe,8,S,6,NNW,10,SSE
114254,46,Witchcliffe,15,WSW,9,SE,10,SSE
114256,46,Witchcliffe,7,NW,7,NW,3,N
114259,46,Witchcliffe,14,WNW,11,SSW,7,NW
114262,46,Witchcliffe,8,S,8,S,9,SE
114265,46,Witchcliffe,5,NNE,16,,7,NW
114287,46,Witchcliffe,15,WSW,6,NNW,8,S
114290,46,Witchcliffe,15,WSW,12,SW,8,S
114296,46,Witchcliffe,14,WNW,5,NNE,3,N
114314,46,Witchcliffe,9,SE,4,NE,10,SSE
114323,46,Witchcliffe,12,SW,13,W,8,S
114324,46,Witchcliffe,13,W,5,NNE,7,NW
114328,46,Witchcliffe,13,W,13,W,7,NW
114335,46,Witchcliffe,16,,5,NNE,12,SW
114338,46,Witchcliffe,15,WSW,3,N,6,NNW
114346,46,Witchcliffe,10,SSE,8,S,15,WSW
114352,46,Witchcliffe,16,,15,WSW,15,WSW
114356,46,Witchcliffe,3,N,14,WNW,6,NNW
114377,46,Witchcliffe,15,WSW,9,SE,14,WNW
114386,46,Witchcliffe,16,,10,SSE,12,SW
114387,46,Witchcliffe,14,WNW,9,SE,10,SSE
114390,46,Witchcliffe,11,SSW,1,ENE,9,SE
114407,46,Witchcliffe,12,SW,0,E,10,SSE
114414,46,Witchcliffe,11,SSW,2,ESE,12,SW
114415,46,Witchcliffe,12,SW,7,NW,15,WSW
114417,46,Witchcliffe,13,W,6,NNW,15,WSW
114421,46,Witchcliffe,10,SSE,5,NNE,9,SE
114423,46,Witchcliffe,11,SSW,11,SSW,9,SE
114429,46,Witchcliffe,2,ESE,4,NE,9,SE
114433,46,Witchcliffe,8,S,4,NE,13,W
114442,46,Witchcliffe,10,SSE,9,SE,11,SSW
114448,46,Witchcliffe,15,WSW,12,SW,14,WNW
114463,46,Witchcliffe,12,SW,11,SSW,9,SE
114480,46,Witchcliffe,10,SSE,0,E,11,SSW
114498,46,Witchcliffe,13,W,1,ENE,14,WNW
114518,46,Witchcliffe,6,NNW,4,NE,13,W
114524,46,Witchcliffe,9,SE,2,ESE,15,WSW
114534,46,Witchcliffe,1,ENE,0,E,14,WNW
114545,46,Witchcliffe,11,SSW,13,W,8,S
114551,46,Witchcliffe,15,WSW,2,ESE,11,SSW
114552,46,Witchcliffe,13,W,16,,14,WNW
114568,46,Witchcliffe,12,SW,12,SW,9,SE
114569,46,Witchcliffe,8,S,16,,15,WSW
114576,46,Witchcliffe,1,ENE,16,,6,NNW
114589,46,Witchcliffe,15,WSW,11,SSW,10,SSE
114590,46,Witchcliffe,8,S,9,SE,16,
114593,46,Witchcliffe,3,N,16,,7,NW
114598,46,Witchcliffe,9,SE,16,,2,ESE
114602,46,Witchcliffe,4,NE,1,ENE,5,NNE
114605,46,Witchcliffe,3,N,9,SE,1,ENE
114614,46,Witchcliffe,5,NNE,9,SE,9,SE
114620,29,PearceRAAF,0,E,2,ESE,9,SE
114621,29,PearceRAAF,0,E,7,NW,12,SW
114622,29,PearceRAAF,16,,8,S,11,SSW
114623,29,PearceRAAF,9,SE,9,SE,2,ESE
114624,29,PearceRAAF,0,E,2,ESE,10,SSE
114625,29,PearceRAAF,11,SSW,9,SE,10,SSE
114626,29,PearceRAAF,0,E,0,E,2,ESE
114627,29,PearceRAAF,9,SE,2,ESE,8,S
114628,29,PearceRAAF,16,,9,SE,11,SSW
114629,29,PearceRAAF,10,SSE,9,SE,11,SSW
114630,29,PearceRAAF,0,E,1,ENE,15,WSW
114631,29,PearceRAAF,11,SSW,11,SSW,12,SW
114632,29,PearceRAAF,11,SSW,8,S,8,S
114633,29,PearceRAAF,13,W,9,SE,9,SE
114634,29,PearceRAAF,16,,0,E,0,E
114635,29,PearceRAAF,16,,4,NE,14,WNW
114636,29,PearceRAAF,10,SSE,8,S,11,SSW
114637,29,PearceRAAF,2,ESE,8,S,11,SSW
114638,29,PearceRAAF,2,ESE,8,S,10,SSE
114639,29,PearceRAAF,12,SW,2,ESE,11,SSW
114640,29,PearceRAAF,8,S,8,S,15,WSW
114641,29,PearceRAAF,12,SW,8,S,12,SW
114642,29,PearceRAAF,12,SW,10,SSE,11,SSW
114643,29,PearceRAAF,15,WSW,13,W,12,SW
114644,29,PearceRAAF,16,,9,SE,2,ESE
114645,29,PearceRAAF,12,SW,14,WNW,12,SW
114646,29,PearceRAAF,12,SW,0,E,1,ENE
114647,29,PearceRAAF,15,WSW,9,SE,12,SW
114648,29,PearceRAAF,11,SSW,11,SSW,8,S
114650,29,PearceRAAF,8,S,1,ENE,9,SE
114651,29,PearceRAAF,15,WSW,1,ENE,8,S
114652,29,PearceRAAF,12,SW,5,NNE,12,SW
114653,29,PearceRAAF,15,WSW,15,WSW,15,WSW
114654,29,PearceRAAF,11,SSW,9,SE,11,SSW
114655,29,PearceRAAF,2,ESE,2,ESE,8,S
114657,29,PearceRAAF,10,SSE,9,SE,8,S
114659,29,PearceRAAF,0,E,0,E,4,NE
114660,29,PearceRAAF,1,ENE,1,ENE,4,NE
114661,29,PearceRAAF,4,NE,5,NNE,13,W
114662,29,PearceRAAF,15,WSW,5,NNE,11,SSW
114663,29,PearceRAAF,9,SE,2,ESE,0,E
114664,29,PearceRAAF,2,ESE,2,ESE,9,SE
114665,29,PearceRAAF,15,WSW,7,NW,12,SW
114666,29,PearceRAAF,15,WSW,12,SW,12,SW
114667,29,PearceRAAF,2,ESE,9,SE,10,SSE
114668,29,PearceRAAF,2,ESE,0,E,9,SE
114669,29,PearceRAAF,0,E,0,E,11,SSW
114671,29,PearceRAAF,1,ENE,4,NE,14,WNW
114672,29,PearceRAAF,2,ESE,8,S,8,S
114673,29,PearceRAAF,0,E,0,E,1,ENE
114674,29,PearceRAAF,15,WSW,13,W,15,WSW
114675,29,PearceRAAF,13,W,3,N,13,W
114676,29,PearceRAAF,16,,4,NE,8,S
114677,29,PearceRAAF,11,SSW,2,ESE,13,W
114678,29,PearceRAAF,1,ENE,9,SE,0,E
114679,29,PearceRAAF,1,ENE,4,NE,13,W
114680,29,PearceRAAF,11,SSW,11,SSW,11,SSW
114681,29,PearceRAAF,9,SE,2,ESE,2,ESE
114682,29,PearceRAAF,0,E,1,ENE,0,E
114683,29,PearceRAAF,0,E,4,NE,1,ENE
114685,29,PearceRAAF,0,E,0,E,0,E
114686,29,PearceRAAF,1,ENE,1,ENE,8,S
114687,29,PearceRAAF,11,SSW,4,NE,15,WSW
114688,29,PearceRAAF,5,NNE,4,NE,7,NW
114689,29,PearceRAAF,16,,6,NNW,8,S
114690,29,PearceRAAF,16,,0,E,13,W
114691,29,PearceRAAF,10,SSE,10,SSE,11,SSW
114692,29,PearceRAAF,2,ESE,0,E,0,E
114693,29,PearceRAAF,0,E,4,NE,3,N
114694,29,PearceRAAF,13,W,6,NNW,13,W
114695,29,PearceRAAF,13,W,6,NNW,15,WSW
114696,29,PearceRAAF,12,SW,12,SW,11,SSW
114697,29,PearceRAAF,13,W,14,WNW,11,SSW
114699,29,PearceRAAF,12,SW,1,ENE,13,W
114700,29,PearceRAAF,11,SSW,16,,12,SW
114701,29,PearceRAAF,15,WSW,6,NNW,12,SW
114702,29,PearceRAAF,12,SW,6,NNW,15,WSW
114703,29,PearceRAAF,15,WSW,6,NNW,10,SSE
114705,29,PearceRAAF,3,N,7,NW,13,W
114708,29,PearceRAAF,16,,2,ESE,8,S
114709,29,PearceRAAF,15,WSW,10,SSE,12,SW
114710,29,PearceRAAF,10,SSE,10,SSE,13,W
114711,29,PearceRAAF,2,ESE,0,E,11,SSW
114712,29,PearceRAAF,16,,0,E,2,ESE
114714,29,PearceRAAF,0,E,1,ENE,2,ESE
114715,29,PearceRAAF,1,ENE,4,NE,1,ENE
114716,29,PearceRAAF,1,ENE,4,NE,4,NE
114717,29,PearceRAAF,4,NE,4,NE,12,SW
114718,29,PearceRAAF,0,E,1,ENE,12,SW
114719,29,PearceRAAF,0,E,1,ENE,4,NE
114720,29,PearceRAAF,7,NW,3,N,12,SW
114721,29,PearceRAAF,1,ENE,1,ENE,1,ENE
114723,29,PearceRAAF,9,SE,9,SE,10,SSE
114725,29,PearceRAAF,16,,2,ESE,0,E
114726,29,PearceRAAF,11,SSW,4,NE,8,S
114727,29,PearceRAAF,0,E,6,NNW,0,E
114728,29,PearceRAAF,12,SW,1,ENE,12,SW
114729,29,PearceRAAF,15,WSW,16,,12,SW
114730,29,PearceRAAF,1,ENE,5,NNE,15,WSW
114731,29,PearceRAAF,11,SSW,8,S,11,SSW
114735,29,PearceRAAF,15,WSW,8,S,7,NW
114736,29,PearceRAAF,12,SW,4,NE,12,SW
114737,29,PearceRAAF,0,E,9,SE,0,E
114738,29,PearceRAAF,12,SW,6,NNW,12,SW
114739,29,PearceRAAF,16,,9,SE,10,SSE
114742,29,PearceRAAF,1,ENE,4,NE,0,E
114743,29,PearceRAAF,1,ENE,1,ENE,5,NNE
114744,29,PearceRAAF,0,E,1,ENE,9,SE
114745,29,PearceRAAF,5,NNE,1,ENE,1,ENE
114747,29,PearceRAAF,16,,1,ENE,0,E
114748,29,PearceRAAF,1,ENE,1,ENE,11,SSW
114749,29,PearceRAAF,3,N,5,NNE,13,W
114750,29,PearceRAAF,0,E,11,SSW,12,SW
114753,29,PearceRAAF,0,E,5,NNE,11,SSW
114754,29,PearceRAAF,6,NNW,2,ESE,7,NW
114755,29,PearceRAAF,1,ENE,6,NNW,6,NNW
114756,29,PearceRAAF,1,ENE,5,NNE,6,NNW
114757,29,PearceRAAF,13,W,7,NW,15,WSW
114758,29,PearceRAAF,12,SW,3,N,15,WSW
114759,29,PearceRAAF,6,NNW,3,N,6,NNW
114760,29,PearceRAAF,14,WNW,3,N,15,WSW
114761,29,PearceRAAF,15,WSW,14,WNW,14,WNW
114762,29,PearceRAAF,11,SSW,12,SW,11,SSW
114763,29,PearceRAAF,12,SW,16,,0,E
114765,29,PearceRAAF,1,ENE,1,ENE,0,E
114769,29,PearceRAAF,1,ENE,4,NE,3,N
114770,29,PearceRAAF,5,NNE,16,,2,ESE
114772,29,PearceRAAF,14,WNW,5,NNE,15,WSW
114773,29,PearceRAAF,15,WSW,7,NW,15,WSW
114774,29,PearceRAAF,8,S,6,NNW,11,SSW
114775,29,PearceRAAF,12,SW,3,N,11,SSW
114778,29,PearceRAAF,1,ENE,15,WSW,1,ENE
114779,29,PearceRAAF,4,NE,4,NE,3,N
114781,29,PearceRAAF,7,NW,16,,8,S
114783,29,PearceRAAF,8,S,2,ESE,12,SW
114784,29,PearceRAAF,12,SW,3,N,10,SSE
114786,29,PearceRAAF,6,NNW,1,ENE,3,N
114787,29,PearceRAAF,6,NNW,3,N,7,NW
114788,29,PearceRAAF,3,N,3,N,3,N
114789,29,PearceRAAF,13,W,14,WNW,15,WSW
114790,29,PearceRAAF,13,W,6,NNW,14,WNW
114791,29,PearceRAAF,12,SW,8,S,8,S
114792,29,PearceRAAF,1,ENE,1,ENE,2,ESE
114794,29,PearceRAAF,5,NNE,5,NNE,7,NW
114795,29,PearceRAAF,13,W,13,W,13,W
114796,29,PearceRAAF,3,N,5,NNE,3,N
114797,29,PearceRAAF,16,,6,NNW,14,WNW
114798,29,PearceRAAF,14,WNW,6,NNW,14,WNW
114799,29,PearceRAAF,14,WNW,13,W,14,WNW
114800,29,PearceRAAF,16,,15,WSW,12,SW
114801,29,PearceRAAF,8,S,15,WSW,8,S
114802,29,PearceRAAF,10,SSE,3,N,2,ESE
114803,29,PearceRAAF,1,ENE,9,SE,1,ENE
114805,29,PearceRAAF,1,ENE,0,E,1,ENE
114806,29,PearceRAAF,5,NNE,3,N,15,WSW
114807,29,PearceRAAF,3,N,1,ENE,6,NNW
114808,29,PearceRAAF,5,NNE,5,NNE,3,N
114809,29,PearceRAAF,1,ENE,6,NNW,14,WNW
114810,29,PearceRAAF,15,WSW,16,,13,W
114811,29,PearceRAAF,6,NNW,4,NE,11,SSW
114812,29,PearceRAAF,0,E,10,SSE,1,ENE
114813,29,PearceRAAF,11,SSW,16,,11,SSW
114815,29,PearceRAAF,3,N,6,NNW,5,NNE
114816,29,PearceRAAF,13,W,14,WNW,7,NW
114817,29,PearceRAAF,13,W,12,SW,15,WSW
114818,29,PearceRAAF,16,,6,NNW,16,
114819,29,PearceRAAF,16,,16,,16,
114821,29,PearceRAAF,15,WSW,11,SSW,11,SSW
114822,29,PearceRAAF,6,NNW,3,N,3,N
114823,29,PearceRAAF,3,N,12,SW,9,SE
114824,29,PearceRAAF,8,S,9,SE,8,S
114825,29,PearceRAAF,8,S,8,S,8,S
114826,29,PearceRAAF,12,SW,5,NNE,11,SSW
114827,29,PearceRAAF,2,ESE,3,N,13,W
114828,29,PearceRAAF,8,S,7,NW,11,SSW
114829,29,PearceRAAF,0,E,1,ENE,7,NW
114830,29,PearceRAAF,1,ENE,14,WNW,6,NNW
114831,29,PearceRAAF,6,NNW,1,ENE,10,SSE
114832,29,PearceRAAF,12,SW,10,SSE,12,SW
114833,29,PearceRAAF,0,E,16,,9,SE
114834,29,PearceRAAF,12,SW,8,S,15,WSW
114835,29,PearceRAAF,11,SSW,15,WSW,15,WSW
114836,29,PearceRAAF,7,NW,6,NNW,14,WNW
114837,29,PearceRAAF,8,S,8,S,11,SSW
114838,29,PearceRAAF,3,N,1,ENE,5,NNE
114839,29,PearceRAAF,13,W,10,SSE,15,WSW
114840,29,PearceRAAF,1,ENE,0,E,5,NNE
114841,29,PearceRAAF,13,W,3,N,15,WSW
114843,29,PearceRAAF,13,W,3,N,14,WNW
114844,29,PearceRAAF,7,NW,6,NNW,7,NW
114845,29,PearceRAAF,14,WNW,6,NNW,7,NW
114846,29,PearceRAAF,12,SW,14,WNW,15,WSW
114847,29,PearceRAAF,15,WSW,3,N,13,W
114848,29,PearceRAAF,3,N,3,N,6,NNW
114850,29,PearceRAAF,14,WNW,3,N,7,NW
114851,29,PearceRAAF,13,W,6,NNW,12,SW
114853,29,PearceRAAF,15,WSW,14,WNW,15,WSW
114854,29,PearceRAAF,12,SW,15,WSW,12,SW
114855,29,PearceRAAF,15,WSW,15,WSW,12,SW
114858,29,PearceRAAF,11,SSW,2,ESE,11,SSW
114861,29,PearceRAAF,11,SSW,1,ENE,14,WNW
114862,29,PearceRAAF,12,SW,5,NNE,6,NNW
114865,29,PearceRAAF,0,E,8,S,8,S
114866,29,PearceRAAF,13,W,5,NNE,13,W
114869,29,PearceRAAF,7,NW,3,N,14,WNW
114870,29,PearceRAAF,3,N,5,NNE,6,NNW
114871,29,PearceRAAF,14,WNW,3,N,14,WNW
114872,29,PearceRAAF,14,WNW,7,NW,14,WNW
114873,29,PearceRAAF,13,W,14,WNW,14,WNW
114874,29,PearceRAAF,15,WSW,15,WSW,13,W
114875,29,PearceRAAF,15,WSW,12,SW,7,NW
114877,29,PearceRAAF,12,SW,13,W,12,SW
114878,29,PearceRAAF,15,WSW,3,N,15,WSW
114880,29,PearceRAAF,14,WNW,15,WSW,15,WSW
114881,29,PearceRAAF,15,WSW,1,ENE,15,WSW
114883,29,PearceRAAF,12,SW,14,WNW,13,W
114884,29,PearceRAAF,15,WSW,6,NNW,13,W
114887,29,PearceRAAF,9,SE,9,SE,0,E
114889,29,PearceRAAF,3,N,5,NNE,14,WNW
114890,29,PearceRAAF,8,S,11,SSW,15,WSW
114891,29,PearceRAAF,12,SW,3,N,12,SW
114892,29,PearceRAAF,15,WSW,8,S,15,WSW
114893,29,PearceRAAF,12,SW,0,E,13,W
114894,29,PearceRAAF,15,WSW,7,NW,13,W
114895,29,PearceRAAF,8,S,8,S,12,SW
114896,29,PearceRAAF,12,SW,2,ESE,15,WSW
114898,29,PearceRAAF,2,ESE,2,ESE,11,SSW
114899,29,PearceRAAF,9,SE,11,SSW,10,SSE
114900,29,PearceRAAF,15,WSW,2,ESE,12,SW
114901,29,PearceRAAF,15,WSW,6,NNW,15,WSW
114902,29,PearceRAAF,15,WSW,12,SW,14,WNW
114905,29,PearceRAAF,15,WSW,10,SSE,15,WSW
114906,29,PearceRAAF,2,ESE,9,SE,2,ESE
114907,29,PearceRAAF,16,,2,ESE,10,SSE
114909,29,PearceRAAF,16,,3,N,5,NNE
114910,29,PearceRAAF,14,WNW,3,N,13,W
114912,29,PearceRAAF,9,SE,2,ESE,15,WSW
114913,29,PearceRAAF,2,ESE,2,ESE,12,SW
114915,29,PearceRAAF,2,ESE,2,ESE,2,ESE
114918,29,PearceRAAF,16,,5,NNE,4,NE
114919,29,PearceRAAF,7,NW,7,NW,13,W
114921,29,PearceRAAF,11,SSW,12,SW,12,SW
114922,29,PearceRAAF,11,SSW,2,ESE,12,SW
114926,29,PearceRAAF,0,E,4,NE,0,E
114928,29,PearceRAAF,11,SSW,3,N,8,S
114929,29,PearceRAAF,14,WNW,6,NNW,13,W
114930,29,PearceRAAF,3,N,3,N,13,W
114932,29,PearceRAAF,0,E,2,ESE,15,WSW
114933,29,PearceRAAF,15,WSW,4,NE,13,W
114935,29,PearceRAAF,2,ESE,8,S,1,ENE
114936,29,PearceRAAF,15,WSW,3,N,16,
114937,29,PearceRAAF,13,W,7,NW,13,W
114940,29,PearceRAAF,14,WNW,12,SW,13,W
114945,29,PearceRAAF,8,S,2,ESE,4,NE
114946,29,PearceRAAF,11,SSW,5,NNE,3,N
114949,29,PearceRAAF,15,WSW,11,SSW,12,SW
114950,29,PearceRAAF,12,SW,9,SE,8,S
114953,29,PearceRAAF,12,SW,11,SSW,15,WSW
114954,29,PearceRAAF,15,WSW,12,SW,15,WSW
114957,29,PearceRAAF,2,ESE,0,E,8,S
114958,29,PearceRAAF,2,ESE,1,ENE,15,WSW
114959,29,PearceRAAF,2,ESE,8,S,12,SW
114961,29,PearceRAAF,0,E,2,ESE,12,SW
114962,29,PearceRAAF,10,SSE,2,ESE,10,SSE
114963,29,PearceRAAF,2,ESE,0,E,10,SSE
114966,29,PearceRAAF,15,WSW,4,NE,12,SW
114967,29,PearceRAAF,15,WSW,11,SSW,15,WSW
114968,29,PearceRAAF,15,WSW,8,S,12,SW
114970,29,PearceRAAF,2,ESE,0,E,2,ESE
114972,29,PearceRAAF,3,N,2,ESE,16,
114973,29,PearceRAAF,13,W,10,SSE,12,SW
114974,29,PearceRAAF,11,SSW,9,SE,12,SW
114975,29,PearceRAAF,12,SW,1,ENE,15,WSW
114977,29,PearceRAAF,11,SSW,0,E,11,SSW
114978,29,PearceRAAF,11,SSW,0,E,2,ESE
114980,29,PearceRAAF,15,WSW,9,SE,13,W
114981,29,PearceRAAF,0,E,0,E,15,WSW
114982,29,PearceRAAF,6,NNW,1,ENE,13,W
114983,29,PearceRAAF,12,SW,12,SW,15,WSW
114984,29,PearceRAAF,12,SW,0,E,12,SW
114988,29,PearceRAAF,9,SE,2,ESE,9,SE
114989,29,PearceRAAF,0,E,2,ESE,11,SSW
114990,29,PearceRAAF,2,ESE,5,NNE,15,WSW
114992,29,PearceRAAF,12,SW,9,SE,12,SW
114993,29,PearceRAAF,15,WSW,4,NE,15,WSW
114994,29,PearceRAAF,12,SW,8,S,11,SSW
114996,29,PearceRAAF,11,SSW,1,ENE,8,S
114999,29,PearceRAAF,0,E,9,SE,9,SE
115000,29,PearceRAAF,0,E,2,ESE,0,E
115002,29,PearceRAAF,16,,3,N,15,WSW
115006,29,PearceRAAF,1,ENE,0,E,2,ESE
115007,29,PearceRAAF,15,WSW,0,E,12,SW
115008,29,PearceRAAF,0,E,0,E,13,W
115009,29,PearceRAAF,2,ESE,5,NNE,12,SW
115010,29,PearceRAAF,0,E,2,ESE,8,S
115013,29,PearceRAAF,0,E,0,E,8,S
115014,29,PearceRAAF,11,SSW,8,S,12,SW
115017,29,PearceRAAF,11,SSW,10,SSE,12,SW
115018,29,PearceRAAF,11,SSW,10,SSE,9,SE
115020,29,PearceRAAF,15,WSW,4,NE,11,SSW
115021,29,PearceRAAF,15,WSW,13,W,13,W
